assembly_length	assembly_n50	assembly_l50	assembly_num_contigs	assembly_largest_contig	assembly_num_bins	assembly_input_id	assembly_type	sequence_id	assembly_id	assembly_input_bases	preprocessing_id
1464456436	13746	20760	222042	565711	431	EHA02493	Coassembly	EHI01529	EHA02488	3720487508	PR02409
0	0	0	0	0	0	EHA03956	Individual	EHI02514	EHA03956	3606972813	PR03249
0	0	0	0	0	0	EHA03700	Coassembly	EHI02154	EHA03694	6014201828	PR02765
1124629521	15811	13513	162458	560388	295	EHA02532	Coassembly	EHI01496	EHA02526	3120940750	PR02446
0	0	0	0	0	0	EHA03730	Coassembly	EHI02164	EHA03694	3905955256	PR02774
942260713	14304	13053	137343	607198	239	EHA04502	Coassembly	EHI02630	EHA04492	4168505140	PR03313
612319526	3204	48767	197304	567033	26	EHA00187	Coassembly	EHI00183	EHA00187	3695907585	PR01190
0	0	0	0	0	0	EHA00615	Individual	EHI00581	EHA00615	3435932522	PR01250
0	0	0	0	0	0	EHA04375	Individual	EHI02676	EHA04375	3674320233	PR03281
131997409	9975	2606	23915	369417	21	EHA00309	Individual	EHI00124	EHA00309	4971985433	PR00726
404007921	9818	7747	71163	661289	98	EHA02366	Coassembly	EHI01623	EHA02364	3709388615	PR02297
909531124	4917	36127	227179	515382	168	EHA03632	Coassembly	EHI00932	EHA03631	2613077645	PR01721
34735705	10821	467	5587	365975	5	EHA04247	Coassembly	EHI01766	EHA04247	3313786830	PR02605
79175741	7156	1673	16625	508725	20	EHA01235	Individual	EHI00880	EHA01235	3115633559	PR01539
860017704	9244	18591	156477	876692	203	EHA04124	Coassembly	EHI02391	EHA04114	2165102568	PR03047
53295194	6097	843	12417	607042	15	EHA02841	Coassembly	EHI01354	EHA02839	817576615	PR02156
105643012	19362	1087	15305	365922	18	EHA04282	Individual	EHI02613	EHA04282	3427484227	PR03355
671162695	9367	12661	123132	701503	184	EHA00854	Coassembly	EHI00142	EHA00854	3769807332	PR00816
130366751	6504	3261	27731	397325	31	EHA01396	Individual	EHI00892	EHA01396	3639420730	PR01735
101831702	16815	1009	16316	375652	27	EHA02460	Individual	EHI01496	EHA02460	3120940750	PR02446
0	0	0	0	0	0	EHA01314	Individual	EHI00961	EHA01314	2306856646	PR01703
106920646	5485	3323	25633	251353	30	EHA03219	Coassembly	EHI01657	EHA03206	1298988186	PR02258
466520660	10749	7480	84200	489436	93	EHA01421	Coassembly	EHI00677	EHA01421	8002339393	PR01313
124629009	21246	1047	17879	392630	34	EHA02468	Individual	EHI01515	EHA02468	4466059796	PR02455
0	0	0	0	0	0	EHA00538	Individual	EHI00044	EHA00538	3036113602	PR01109
86639616	4673	2544	21506	822392	20	EHA04168	Coassembly	EHI02475	EHA04163	1098639559	PR03159
1647390529	4933	66555	413533	714601	266	EHA03274	Coassembly	EHI02057	EHA03257	3934536632	PR02707
0	0	0	0	0	0	EHA03662	Coassembly	EHI00695	EHA03651	5365124132	PR01331
820065679	11663	13372	137450	799387	232	EHA04085	Coassembly	EHI00995	EHA04082	6617523799	PR01737
53806914	3566	2513	15342	803286	12	EHA02865	Coassembly	EHI00923	EHA02864	3924745362	PR01664
887427194	8930	18692	166186	520188	186	EHA04348	Coassembly	EHI02589	EHA04343	4185843002	PR03337
541348973	4040	28673	151194	367774	55	EHA04037	Coassembly	EHI02545	EHA04031	3385917831	PR03197
7046300	24271	82	480	159946	1	EHA03551	Coassembly	EHI02136	EHA03548	948633294	PR02914
48227024	5193	1851	11749	250880	16	EHA01701	Coassembly	EHI01107	EHA01698	0	PR01963
30395466	49266	135	3118	751823	7	EHA00606	Individual	EHI00502	EHA00606	3817422342	PR01232
1161321255	6530	33998	249001	540290	295	EHA02923	Coassembly	EHI00708	EHA02919	1474058117	PR01397
242633011	2275	28145	95712	690633	10	EHA00803	Individual	EHI00188	EHA00803	78077637296	PR01195
0	0	0	0	0	0	EHA03072	Individual	EHI01785	EHA03072	2407064361	PR02610
420214266	4604	16607	108789	701171	76	EHA02323	Coassembly	EHI01544	EHA02310	906716853	PR02352
0	0	0	0	0	0	EHA01390	Coassembly	EHI00928	EHA01388	5090456561	PR01629
140215451	5024	5765	34464	306651	29	EHA04219	Coassembly	EHI02510	EHA04214	3930074815	PR03227
751692642	9163	15986	138103	844987	149	EHA01453	Coassembly	EHI00467	EHA01453	5403515999	PR00777
133140942	11021	2234	22132	780364	30	EHA01879	Individual	EHI01298	EHA01879	8906989824	PR02104
97528900	8073	2016	19711	340710	19	EHA03427	Individual	EHI02217	EHA03427	2435467513	PR02812
0	0	0	0	0	0	EHA03738	Coassembly	EHI00754	EHA03694	3214627263	PR01367
0	0	0	0	0	0	EHA01346	Coassembly	EHI00812	EHA01345	911384865	PR01426
244627682	10786	3937	43964	619216	32	EHA00360	Individual	EHI00524	EHA00360	6957466805	PR00800
150224099	9516	3088	28224	296977	30	EHA04026	Individual	EHI02344	EHA04026	3670352300	PR03056
2125007329	4467	139379	551883	800860	64	EHA03145	Coassembly	EHI01189	EHA03138	3400657762	PR01942
49843285	23195	408	6412	594874	7	EHA00624	Individual	EHI00625	EHA00624	5726596862	PR01283
0	0	0	0	0	0	EHA01587	Individual	EHI01233	EHA01587	1608285951	PR01951
368020361	10862	5914	66206	667242	93	EHA02389	Coassembly	EHI01437	EHA02388	5152975041	PR02267
233306807	9416	3362	48408	706646	34	EHA00335	Individual	EHI00441	EHA00335	9150857127	PR00770
33129092	14410	489	4990	291514	3	EHA02037	Individual	EHI01365	EHA02037	6219376416	PR02166
99125652	10510	1794	16911	296644	27	EHA01878	Individual	EHI01297	EHA01878	4267981994	PR02103
820065679	11663	13372	137450	799387	232	EHA04083	Coassembly	EHI00892	EHA04082	3639420730	PR01735
96943199	5350	2634	23217	350267	23	EHA00386	Individual	EHI00380	EHA00386	2708129742	PR00846
820065679	11663	13372	137450	799387	232	EHA04093	Coassembly	EHI02345	EHA04082	4087806206	PR03057
924025443	10365	16294	160474	712606	271	EHA00841	Coassembly	EHI00382	EHA00838	9660038506	PR00847
568051572	13093	8888	85954	381120	163	EHA01941	Coassembly	EHI01307	EHA01929	2981605660	PR02113
89402012	11146	1495	15415	329796	21	EHA02332	Individual	EHI01444	EHA02332	4128919564	PR02274
0	0	0	0	0	0	EHA03711	Coassembly	EHI02166	EHA03694	5388364987	PR02775
0	0	0	0	0	0	EHA00514	Individual	EHI00199	EHA00514	1507972114	PR01056
372265620	7950	9714	73033	390184	60	EHA01547	Coassembly	EHI00116	EHA01546	5583046169	PR00719
227857486	4599	9753	57241	316893	47	EHA03499	Coassembly	EHI02128	EHA03494	4931716843	PR02862
152454544	12162	2270	25797	407163	32	EHA04264	Individual	EHI02589	EHA04264	4185843002	PR03337
374854809	8741	7984	68872	728480	83	EHA03641	Coassembly	EHI01274	EHA03641	4700274689	PR02145
577850093	12939	7846	94070	574231	150	EHA02554	Coassembly	EHI01500	EHA02549	1961901376	PR02448
1857363119	9343	40963	333138	758633	403	EHA03771	Coassembly	EHI02168	EHA03755	4654403622	PR02794
0	0	0	0	0	0	EHA00448	Individual	EHI00498	EHA00448	1092627957	PR00932
641459359	7236	15525	130811	961051	95	EHA04148	Coassembly	EHI01226	EHA04140	830998299	PR02042
458969845	11927	6737	79253	852248	119	EHA02386	Coassembly	EHI01585	EHA02384	10280510481	PR02283
0	0	0	0	0	0	EHA02354	Individual	EHI01622	EHA02354	3625829349	PR02296
909893271	2311	124546	373793	359959	54	EHA02613	Coassembly	EHI01182	EHA02611	1030494081	PR01987
0	0	0	0	0	0	EHA03687	Coassembly	EHI00689	EHA03651	1932857223	PR01325
10215462	2358	1309	4119	23757	1	EHA01695	Coassembly	EHI01150	EHA01687	0	PR01983
213702971	7144	5291	44630	552593	42	EHA03599	Individual	EHI02293	EHA03599	6015844166	PR02962
209949496	8935	3608	39846	455144	45	EHA03385	Individual	EHI02159	EHA03385	5290162594	PR02770
87856802	8476	2076	16464	330006	19	EHA00672	Individual	EHI00751	EHA00672	4233687505	PR01343
0	0	0	0	0	0	EHA02201	Individual	EHI01226	EHA02201	830998299	PR02042
0	0	0	0	0	0	EHA04380	Individual	EHI02681	EHA04380	4062118138	PR03286
463456275	2949	27426	149601	558506	76	EHA01717	Coassembly	EHI01106	EHA01709	976916173	PR01912
944766523	2323	133301	391191	230056	48	EHA03195	Coassembly	EHI01185	EHA03189	1132903190	PR01988
506822291	10072	9907	90592	1159636	135	EHA02378	Coassembly	EHI01448	EHA02378	5237386393	PR02278
659526929	6090	18736	152414	786068	146	EHA01214	Coassembly	EHI00043	EHA01202	3432092414	PR01108
192097012	13608	2267	32900	672252	38	EHA01285	Individual	EHI01085	EHA01285	6235153964	PR01653
13774409	3308	909	4292	212622	1	EHA02831	Coassembly	EHI01359	EHA02831	781534464	PR02079
0	0	0	0	0	0	EHA02101	Individual	EHI01377	EHA02101	4894753490	PR02152
511132560	14441	6900	80255	730147	113	EHA04189	Coassembly	EHI00984	EHA04188	2195915533	PR01640
0	0	0	0	0	0	EHA03751	Coassembly	EHI00667	EHA03694	2081398594	PR01350
0	0	0	0	0	0	EHA03872	Individual	EHI02412	EHA03872	4809676305	PR03107
410843869	4586	19051	106092	164250	112	EHA02147	Coassembly	EHI01270	EHA02144	2608664028	PR02219
1079912262	11499	17681	180602	584956	270	EHA00930	Coassembly	EHI00367	EHA00928	3960874993	PR00902
0	0	0	0	0	0	EHA01622	Coassembly	EHI01088	EHA01622	0	PR01745
114287246	4127	4954	30513	534927	20	EHA02716	Individual	EHI01609	EHA02716	4188351676	PR02336
0	0	0	0	0	0	EHA00779	Individual	EHI00793	EHA00779	5025719309	PR01465
58129527	5910	1752	13267	268543	14	EHA02407	Individual	EHI01459	EHA02407	1507364232	PR02377
0	0	0	0	0	0	EHA01656	Individual	EHI01104	EHA01656	1532780476	PR01962
185315073	10092	2949	33158	386443	52	EHA02425	Individual	EHI01503	EHA02425	6367242869	PR02399
191466016	10799	2570	34992	484415	34	EHA03135	Individual	EHI01826	EHA03135	6208601137	PR02651
219550299	10020	4831	39345	365068	23	EHA01296	Individual	EHI01046	EHA01296	7330684294	PR01678
0	0	0	0	0	0	EHA01359	Coassembly	EHI00839	EHA01345	1526659613	PR01439
116413996	8085	2087	22997	606811	26	EHA00379	Individual	EHI00289	EHA00379	3385154183	PR00830
0	0	0	0	0	0	EHA02039	Individual	EHI01372	EHA02039	3289816519	PR02171
165910548	8576	3527	31466	663748	39	EHA02340	Individual	EHI01584	EHA02340	5659141508	PR02282
1647390529	4933	66555	413533	714601	266	EHA03275	Coassembly	EHI02058	EHA03257	3082777883	PR02708
659526929	6090	18736	152414	786068	146	EHA01202	Coassembly	EHI00012	EHA01202	2389194935	PR01077
807439689	11798	13859	127680	616705	236	EHA01976	Coassembly	EHI01315	EHA01958	4985455542	PR02121
104666989	9601	1594	19703	499827	20	EHA00494	Individual	EHI00565	EHA00494	3450630216	PR00992
362119192	11907	5969	59176	524647	98	EHA03526	Coassembly	EHI02101	EHA03524	920269798	PR02889
0	0	0	0	0	0	EHA01312	Individual	EHI00940	EHA01312	1299980896	PR01700
132346856	8179	2705	26073	407243	35	EHA02427	Individual	EHI01507	EHA02427	4518333787	PR02401
663203512	8017	14487	133264	476304	131	EHA00890	Coassembly	EHI00459	EHA00890	3439764216	PR00924
0	0	0	0	0	0	EHA03969	Individual	EHI02474	EHA03969	1660585444	PR03161
65895847	5099	2312	16001	369489	9	EHA00277	Individual	EHI00081	EHA00277	1897409703	PR00693
514991542	7028	12093	106767	779492	96	EHA02282	Coassembly	EHI01586	EHA02277	3039040956	PR02366
56661001	5088	1724	13946	403502	8	EHA03583	Individual	EHI02266	EHA03583	3956379047	PR02946
97874134	3504	5731	28540	453301	15	EHA00268	Individual	EHI00070	EHA00268	2469728439	PR00684
0	0	0	0	0	0	EHA02487	Individual	EHI01363	EHA02487	1987028875	PR02202
155164846	8618	3643	29292	322214	22	EHA02826	Coassembly	EHI01393	EHA02823	5506294430	PR02081
400599383	9319	8015	72663	637842	102	EHA03181	Coassembly	EHI01660	EHA03161	931852319	PR02245
944766523	2323	133301	391191	230056	48	EHA03193	Coassembly	EHI01655	EHA03189	12031838452	PR02257
463456275	2949	27426	149601	558506	76	EHA01747	Coassembly	EHI01189	EHA01709	3400657762	PR01942
0	0	0	0	0	0	EHA01627	Coassembly	EHI01124	EHA01622	0	PR01923
178274663	9673	3093	33446	542749	28	EHA00346	Individual	EHI00480	EHA00346	7503478580	PR00783
0	0	0	0	0	0	EHA03002	Individual	EHI01671	EHA03002	2817131141	PR02488
348121500	5235	13644	83797	245347	79	EHA03541	Coassembly	EHI02106	EHA03536	0	PR02904
65839319	9522	1078	12133	433928	14	EHA03130	Individual	EHI01828	EHA03130	6579357577	PR02646
458969845	11927	6737	79253	852248	119	EHA02384	Coassembly	EHI01441	EHA02384	3190616931	PR02271
187932132	13889	2204	31144	488515	47	EHA00951	Coassembly	EHI00436	EHA00951	4848658457	PR00919
663203512	8017	14487	133264	476304	131	EHA00895	Coassembly	EHI00898	EHA00890	4203829874	PR01588
92221450	9411	1852	17450	316031	19	EHA03451	Individual	EHI02211	EHA03451	2376054829	PR02836
463456275	2949	27426	149601	558506	76	EHA01712	Coassembly	EHI01091	EHA01709	0	PR01907
0	0	0	0	0	0	EHA03934	Individual	EHI02460	EHA03934	4031327158	PR03130
135608844	6861	3435	29536	260071	20	EHA03577	Individual	EHI02227	EHA03577	4547753444	PR02940
132388638	11936	1960	22319	495597	21	EHA00711	Individual	EHI00740	EHA00711	3976756028	PR01387
109419722	6670	3434	23172	338461	9	EHA04513	Coassembly	EHI02544	EHA04513	3097590394	PR03196
421083540	8174	8153	84925	507234	100	EHA00810	Coassembly	EHI00476	EHA00810	781623904	PR00870
612319526	3204	48767	197304	567033	26	EHA00192	Coassembly	EHI00189	EHA00187	847895865	PR01196
126463317	7099	3144	25842	359999	21	EHA00728	Individual	EHI00759	EHA00728	3765887589	PR01404
0	0	0	0	0	0	EHA03240	Individual	EHI02047	EHA03240	1154885651	PR02697
19286468	16222	192	2732	312373	5	EHA00199	Coassembly	EHI00366	EHA00198	1880717170	PR01210
447224134	10308	8205	80825	988467	61	EHA02243	Coassembly	EHI01207	EHA02205	0	PR02030
112591486	5261	4006	27115	336325	21	EHA00330	Individual	EHI00426	EHA00330	7284549263	PR00765
111420697	12831	1671	18444	337242	34	EHA01922	Individual	EHI01325	EHA01922	3495571363	PR02131
1064538316	10571	21559	179358	582810	230	EHA01834	Coassembly	EHI01050	EHA01832	7784654503	PR01522
0	0	0	0	0	0	EHA03019	Individual	EHI01680	EHA03019	746019815	PR02497
141687202	6589	4085	29125	620468	21	EHA00272	Individual	EHI00075	EHA00272	3449546649	PR00688
0	0	0	0	0	0	EHA03940	Individual	EHI02485	EHA03940	3122412220	PR03133
55297612	7513	1106	11439	569122	13	EHA04022	Individual	EHI02411	EHA04022	4213894946	PR03185
58340046	6825	1774	13375	251890	4	EHA00619	Individual	EHI00607	EHA00619	4216626686	PR01270
187202430	8319	3817	35580	506042	48	EHA02432	Individual	EHI01523	EHA02432	5038484038	PR02406
161118181	17680	1752	25116	675908	21	EHA04288	Individual	EHI02622	EHA04288	4583173134	PR03361
568051572	13093	8888	85954	381120	163	EHA01930	Coassembly	EHI01283	EHA01929	7831375754	PR02089
673826383	10217	12008	123459	706646	129	EHA01474	Coassembly	EHI00481	EHA01472	6753259988	PR00784
1857363119	9343	40963	333138	758633	403	EHA03779	Coassembly	EHI02220	EHA03755	2429425186	PR02813
122489757	1976	17603	53967	165377	13	EHA01605	Coassembly	EHI01192	EHA01598	1120354042	PR01945
120309008	9598	2055	22653	444198	26	EHA00374	Individual	EHI00161	EHA00374	2987437558	PR00821
0	0	0	0	0	0	EHA00616	Individual	EHI00596	EHA00616	2099147907	PR01262
235483108	6617	6381	52658	543588	30	EHA02992	Coassembly	EHI01700	EHA02987	8123666028	PR02517
309287921	9589	6234	57360	638983	79	EHA03348	Coassembly	EHI01988	EHA03347	4985719923	PR02685
0	0	0	0	0	0	EHA03837	Individual	EHI02556	EHA03837	4284213109	PR03208
0	0	0	0	0	0	EHA03820	Coassembly	EHI00707	EHA03781	2058721840	PR01396
9870266	15186	156	1251	153925	2	EHA01378	Coassembly	EHI00853	EHA01373	3452791338	PR01413
400599383	9319	8015	72663	637842	102	EHA03176	Coassembly	EHI01796	EHA03161	6778293215	PR02624
268107388	13306	3519	42934	823963	61	EHA00950	Coassembly	EHI01019	EHA00947	2640507115	PR01618
226763658	5759	6810	52405	353864	59	EHA02393	Coassembly	EHI01447	EHA02392	2397840255	PR02277
641459359	7236	15525	130811	961051	95	EHA04154	Coassembly	EHI01235	EHA04140	1346621380	PR02050
174498557	7210	3874	36949	747822	38	EHA02290	Coassembly	EHI00094	EHA02293	4139280655	PR01124
2216676708	4548	139926	566720	535592	83	EHA02652	Coassembly	EHI01126	EHA02637	1398148988	PR01925
0	0	0	0	0	0	EHA00585	Individual	EHI00370	EHA00585	2602544161	PR01185
45902799	2943	4160	15549	192831	8	EHA04566	Coassembly	EHI02686	EHA04563	2295112924	PR03291
0	0	0	0	0	0	EHA00443	Individual	EHI00460	EHA00443	1131039345	PR00925
0	0	0	0	0	0	EHA03936	Individual	EHI02436	EHA03936	4825462603	PR03127
0	0	0	0	0	0	EHA03670	Coassembly	EHI00732	EHA03651	2327784651	PR01339
152791222	3610	9768	45515	436680	23	EHA04536	Coassembly	EHI02543	EHA04535	2844673629	PR03195
212361406	7978	4799	42838	698555	47	EHA02972	Coassembly	EHI01434	EHA02968	2149238077	PR02425
2125007329	4467	139379	551883	800860	64	EHA03159	Coassembly	EHI01787	EHA03138	1330425274	PR02615
0	0	0	0	0	0	EHA01292	Individual	EHI00913	EHA01292	3209083089	PR01663
0	0	0	0	0	0	EHA03721	Coassembly	EHI02218	EHA03694	4342930074	PR02788
118322393	7511	2515	24340	530895	18	EHA01824	Individual	EHI00666	EHA01824	3037088293	PR01349
106920646	5485	3323	25633	251353	30	EHA03229	Coassembly	EHI01797	EHA03206	0	PR02625
709274106	8594	17326	135496	527411	145	EHA02906	Coassembly	EHI00721	EHA02904	1841956328	PR01379
421083540	8174	8153	84925	507234	100	EHA00818	Coassembly	EHI00880	EHA00810	3115633559	PR01539
13560636	4497	639	3489	152259	3	EHA02959	Coassembly	EHI00256	EHA02958	1037591285	PR01057
299293199	2970	23894	99969	448697	22	EHA04415	Coassembly	EHI02697	EHA04411	5841541468	PR03321
70181939	5432	2815	16581	361192	14	EHA03283	Individual	EHI01964	EHA03283	1884110192	PR02668
628236688	9621	11637	117189	468115	132	EHA02872	Coassembly	EHI00692	EHA02869	4873372294	PR01328
754838256	7877	17516	151206	401604	172	EHA02750	Coassembly	EHI00987	EHA02748	4933221377	PR01635
289141177	7726	6386	58697	659751	81	EHA02403	Coassembly	EHI01614	EHA02398	3297741092	PR02288
410061712	13247	6229	63544	812227	94	EHA03482	Coassembly	EHI02066	EHA03482	4577907977	PR02845
0	0	0	0	0	0	EHA02451	Individual	EHI01478	EHA02451	8640822197	PR02437
612319526	3204	48767	197304	567033	26	EHA00194	Coassembly	EHI00642	EHA00187	2736773996	PR01296
0	0	0	0	0	0	EHA00520	Individual	EHI00252	EHA00520	1141003278	PR01066
1739592354	12630	26738	272652	701363	520	EHA02574	Coassembly	EHI00404	EHA02565	2061009864	PR00857
465344304	8422	11925	90990	366756	85	EHA01536	Coassembly	EHI00100	EHA01533	4932226498	PR00704
447224134	10308	8205	80825	988467	61	EHA02251	Coassembly	EHI01232	EHA02205	3968613809	PR02048
2216676708	4548	139926	566720	535592	83	EHA02641	Coassembly	EHI01192	EHA02637	1120354042	PR01945
80498377	6851	1724	17887	506850	18	EHA00499	Individual	EHI00560	EHA00499	2561883560	PR00997
0	0	0	0	0	0	EHA03966	Individual	EHI02440	EHA03966	2521740749	PR03157
969157718	9764	19404	174492	669655	217	EHA03372	Coassembly	EHI01995	EHA03363	3681776071	PR02665
0	0	0	0	0	0	EHA02466	Individual	EHI01511	EHA02466	4130432723	PR02453
52256585	6986	1550	10591	309984	12	EHA02478	Individual	EHI01528	EHA02478	3198798717	PR02465
2216676708	4548	139926	566720	535592	83	EHA02656	Coassembly	EHI01196	EHA02637	802437639	PR01948
121800138	11339	1805	20093	975885	38	EHA02789	Coassembly	EHI01371	EHA02786	7626998541	PR02151
102596028	7514	2193	20988	604171	23	EHA00378	Individual	EHI00276	EHA00378	2643618639	PR00829
447224134	10308	8205	80825	988467	61	EHA02246	Coassembly	EHI01231	EHA02205	3029853335	PR02047
0	0	0	0	0	0	EHA04291	Individual	EHI02627	EHA04291	3129695336	PR03364
77933787	6060	2213	17570	292434	16	EHA00382	Individual	EHI00343	EHA00382	1991102661	PR00839
420214266	4604	16607	108789	701171	76	EHA02315	Coassembly	EHI01489	EHA02310	1554824951	PR02338
1946511576	5111	75641	450507	869648	280	EHA03104	Coassembly	EHI01053	EHA03104	5786922273	PR01733
942260713	14304	13053	137343	607198	239	EHA04499	Coassembly	EHI02625	EHA04492	2536111266	PR03312
0	0	0	0	0	0	EHA03887	Individual	EHI02505	EHA03887	3781864172	PR03232
41336995	7269	784	8641	694581	8	EHA04238	Coassembly	EHI02522	EHA04238	4135116247	PR03251
351513609	7322	9371	73315	583060	94	EHA02370	Coassembly	EHI01622	EHA02368	3625829349	PR02296
88187760	13820	1214	13679	264210	25	EHA01882	Individual	EHI01302	EHA01882	4836853424	PR02108
456368184	5996	14700	105655	398480	38	EHA01987	Coassembly	EHI01378	EHA01987	2903835640	PR02176
1524177280	6686	43825	325860	660807	368	EHA03619	Coassembly	EHI01003	EHA03613	5708127332	PR01636
213446703	7977	4788	42265	447658	77	EHA01569	Individual	EHI01179	EHA01569	8025037101	PR02002
0	0	0	0	0	0	EHA03673	Coassembly	EHI00678	EHA03651	3646847093	PR01314
463456275	2949	27426	149601	558506	76	EHA01722	Coassembly	EHI01116	EHA01709	1278955458	PR01917
0	0	0	0	0	0	EHA00694	Individual	EHI00755	EHA00694	2330238185	PR01368
256591190	9403	4689	49154	436843	57	EHA03434	Individual	EHI02152	EHA03434	7987931430	PR02819
299293199	2970	23894	99969	448697	22	EHA04412	Coassembly	EHI02694	EHA04411	3399210437	PR03318
9870266	15186	156	1251	153925	2	EHA01374	Coassembly	EHI00836	EHA01373	1212039713	PR01408
1857363119	9343	40963	333138	758633	403	EHA03762	Coassembly	EHI02295	EHA03755	5210823094	PR02960
243479151	8914	4519	46406	692305	52	EHA03435	Individual	EHI02153	EHA03435	6505162909	PR02820
175755814	20828	1525	27094	574052	31	EHA00763	Individual	EHI00762	EHA00763	5838515995	PR01449
86639616	4673	2544	21506	822392	20	EHA04165	Coassembly	EHI00835	EHA04163	10991545803	PR01424
0	0	0	0	0	0	EHA01626	Coassembly	EHI01123	EHA01622	0	PR01922
807439689	11798	13859	127680	616705	236	EHA01979	Coassembly	EHI01320	EHA01958	10841350545	PR02126
41336995	7269	784	8641	694581	8	EHA04239	Coassembly	EHI02502	EHA04238	5555453953	PR03248
