Ex code,EX batch,Extract barcode,BB sample,Extraction Replicate,Coordinates,EX ng/ul,EX ul,EX DNA ng,EX Validation,Notes,Autonumber,Autonumber2,Number of libraries,Number good libraries,Number of indexed libraries,Libraries,LI (Library),Used ul,Remaining ul,Remaining ng,Species,Sampling date,Latitude reduced,Longitude reduced,Country,Biome,Environment,Type,Taxid,Common name,Development,Length (mm),Weight (g),Sex,Specimen,Number of sequenced datasets,Total data (GB),Host data (GB),Metagenomic data (GB),number_bins,BioProject,SE Batch,Purpose,IN (Indexing),Indexed libraries (from LI (Library)),Indexed libraries (from LI (Library)) 2,Collaborator(s) (from BB sample),BB Batch (from BB sample),ENA Sample accession,geographic location (region and locality),Ex type,Sequenced,Indexed,Libraried copy,Order
AFP47E1,EXB0039,LV1053381581,AFP47,E1,P114_3C,2.18,45,98,Warning,0,1310,01310,0,0,0,,,0.0,45,98,Podarcis sp.,29/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,,,,,,Unknown,SD02521,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Arouca,DNA,0,0,0,Squamata
AFP49E1,EXB0039,LV1040374191,AFP49,E1,P114_3D,0.00,45,0,Error,0,1311,01311,0,0,0,,,0.0,45,0,Podarcis sp.,29/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,14.10,2.00,Male,SD02522,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Arouca,DNA,0,0,0,Squamata
AFP53E1,EXB0039,LV1053381628,AFP53,E1,P114_3E,0.23,45,10,Error,0,1312,01312,0,0,0,,,0.0,45,10,Acanthodactylus erythrurus,17/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,111511,Spiny-footed lizard,Juvenile,16.30,3.80,Male,SD02621,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Figueira de Castelo Rodrigo,DNA,0,0,0,Squamata
AFP55E1,EXB0039,LV1053381445,AFP55,E1,P114_3F,0.00,45,0,Error,0,1313,01313,0,0,0,,,0.0,45,0,Acanthodactylus erythrurus,17/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,111511,Spiny-footed lizard,Juvenile,15.90,3.80,Male,SD02622,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Figueira de Castelo Rodrigo,DNA,0,0,0,Squamata
AFP61E1,EXB0039,LV1040374105,AFP61,E1,P114_3G,5.41,45,243,OK,0,1314,01314,1,1,1,,AFP61E1L1,24.0,21,114,Acanthodactylus erythrurus,17/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,111511,Spiny-footed lizard,Juvenile,15.10,4.70,Unknown,SD02624,1,6.21,0.030,5.87,31,,SEB009,metagenome,,AFP61E1L1I1,AFP61E1L1I1,Joana Fernandes,BBB0030,,Figueira de Castelo Rodrigo,DNA,1,1,1,Squamata
AFP66E1,EXB0039,LV1040374594,AFP66,E1,P114_3H,46.00,45,2070,OK,0,1315,01315,1,1,1,,AFP66E1L1,4.0,41,1886,Acanthodactylus erythrurus,18/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,111511,Spiny-footed lizard,Juvenile,18.00,5.00,Unknown,SD02627,1,6.12,0.018,5.68,31,,SEB009,metagenome,,AFP66E1L1I1,AFP66E1L1I1,Joana Fernandes,BBB0030,,Figueira de Castelo Rodrigo,DNA,1,1,1,Squamata
AFP71E1,EXB0039,LV1053381606,AFP71,E1,P114_4A,2.48,45,112,Warning,0,1316,01316,0,0,0,,,0.0,45,112,Psammodromus manuelae,20/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,19.90,6.00,Female,SD02630,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Figueira de Castelo Rodrigo,DNA,0,0,0,Squamata
AFP75E1,EXB0039,LV1040374461,AFP75,E1,P114_4B,1.27,45,57,Warning,0,1317,01317,0,0,0,,,0.0,45,57,Psammodromus manuelae,21/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,19.00,7.30,Male,SD02632,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Figueira de Castelo Rodrigo,DNA,0,0,0,Squamata
AFP79E1,EXB0039,LV1053381447,AFP79,E1,P114_4C,6.11,45,275,OK,0,1318,01318,1,1,1,,AFP79E1L1,24.0,21,128,Podarcis sp.,14/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,14.90,2.90,Male,SD02537,1,8.10,0.537,7.09,47,,SEB009,metagenome,,AFP79E1L1I1,AFP79E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFP84E1,EXB0039,LV1040374654,AFP84,E1,P114_4D,7.17,45,323,OK,0,1319,01319,1,1,1,,AFP84E1L1,24.0,21,151,Podarcis sp.,16/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,7.90,4.60,Male,SD02539,1,7.17,0.086,6.62,37,,SEB009,metagenome,,AFP84E1L1I1,AFP84E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFP91E1,EXB0039,LV1040373983,AFP91,E1,P114_4E,4.54,45,204,OK,0,1320,01320,0,0,0,,,0.0,45,204,Podarcis sp.,16/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Sub-adult,9.70,1.20,Unknown,SD02543,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Arouca,DNA,0,0,0,Squamata
AFP93E1,EXB0039,LV1053381397,AFP93,E1,P114_4F,25.10,45,1130,OK,0,1321,01321,1,1,1,,AFP93E1L1,8.0,37,929,Chalcides striatus,17/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Adult,21.90,7.00,Unknown,SD02544,1,7.38,0.001,6.89,43,,SEB009,metagenome,,AFP93E1L1I1,AFP93E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFP97E1,EXB0039,LV1053381444,AFP97,E1,P114_4G,31.10,45,1400,OK,0,1322,01322,1,1,1,,AFP97E1L1,6.0,39,1213,Chalcides striatus,17/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Adult,19.40,3.30,Unknown,SD02546,1,7.53,0.002,7.18,40,,SEB009,metagenome,,AFP97E1L1I1,AFP97E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
C1_EXB0039E1,EXB0039,LV1053380821,C1_EXB0039,E1,P114_4H,0.00,45,0,Error,0,1323,01323,1,0,1,,C1_EXB0039E1L1,24.0,21,0,,,,,,,,,,,,,,,,1,0.00,0.000,0.00,0,,SEB009,unknown,,C1_EXB0039E1L1I1,C1_EXB0039E1L1I1,,,,,DNA,1,1,1,
AFQ11E1,EXB0040,LV1053384512,AFQ11,E1,P114_5A,5.40,45,243,OK,0,1324,01324,1,1,1,,AFQ11E1L1,24.0,21,113,Podarcis sp.,19/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,13.40,2.60,Male,SD02552,1,7.48,2.362,4.75,13,,SEB009,metagenome,,AFQ11E1L1I1,AFQ11E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFQ17E1,EXB0040,LV1053384446,AFQ17,E1,P114_5B,5.78,45,260,OK,0,1325,01325,1,1,1,,AFQ17E1L1,24.0,21,121,Chalcides striatus,21/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Sub-adult,19.60,4.40,Unknown,SD02555,1,7.24,0.003,6.97,22,,SEB009,metagenome,,AFQ17E1L1I1,AFQ17E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFQ25E1,EXB0040,LV1053384441,AFQ25,E1,P114_5C,8.63,45,388,OK,0,1326,01326,1,1,1,,AFQ25E1L1,23.0,22,190,Timon lepidus,21/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Adult,49.40,120.60,Male,SD02559,1,6.58,0.045,6.24,0,,SEB009,metagenome,,AFQ25E1L1I1,AFQ25E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFQ29E1,EXB0040,LV1053384494,AFQ29,E1,P114_5D,19.60,45,882,OK,0,1327,01327,1,1,1,,AFQ29E1L1,10.0,35,686,Timon lepidus,22/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Adult,41.60,75.00,Female,SD02561,1,7.01,0.055,6.70,0,,SEB009,metagenome,,AFQ29E1L1I1,AFQ29E1L1I1,Joana Fernandes,BBB0030,,Arouca,DNA,1,1,1,Squamata
AFQ35E1,EXB0040,LV1053384516,AFQ35,E1,P114_5E,0.06,45,2,Error,0,1328,01328,0,0,0,,,0.0,45,2,Podarcis sp.,23/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,12.20,2.30,Male,SD02564,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0030,,Arouca,DNA,0,0,0,Squamata
ACX25E1,EXB0040,LV1053384458,ACX25,E1,P114_5F,18.10,45,815,OK,0,1329,01329,1,1,1,,ACX25E1L1,11.0,34,615,Chalcides striatus,29/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Adult,20.30,6.40,Unknown,SD02523,1,7.65,0.010,7.31,39,,SEB009,metagenome,,ACX25E1L1I1,ACX25E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
ACX27E1,EXB0040,LV1053384523,ACX27,E1,P114_5G,23.90,45,1076,OK,0,1330,01330,1,1,1,,ACX27E1L1,8.0,37,884,Chalcides striatus,30/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Juvenile,14.40,2.20,Unknown,SD02524,1,5.67,0.004,5.45,30,,SEB009,metagenome,,ACX27E1L1I1,ACX27E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
ACX55E1,EXB0040,LV1053384480,ACX55,E1,P114_5H,5.59,45,252,OK,0,1331,01331,1,1,1,,ACX55E1L1,24.0,21,117,Chalcides striatus,31/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Adult,22.90,10.00,Unknown,SD02530,1,7.01,0.007,6.74,30,,SEB009,metagenome,,ACX55E1L1I1,ACX55E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ09E1,EXB0040,LV1053380446,AFQ09,E1,P114_6A,36.30,45,1633,OK,0,1332,01332,1,1,1,,AFQ09E1L1,5.0,40,1452,Chalcides striatus,19/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Sub-adult,22.50,6.20,Unknown,SD02551,1,5.91,0.001,5.67,36,,SEB009,metagenome,,AFQ09E1L1I1,AFQ09E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ40E1,EXB0040,LV1053384522,AFQ40,E1,P114_6B,15.10,45,680,OK,0,1333,01333,1,1,1,,AFQ40E1L1,13.0,32,483,Chalcides striatus,23/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Sub-adult,18.60,3.20,Unknown,SD02566,1,7.34,0.004,7.06,32,,SEB009,metagenome,,AFQ40E1L1I1,AFQ40E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ47E1,EXB0040,LV1053384495,AFQ47,E1,P114_6C,0.06,45,3,Error,Less beads added,1334,01334,0,0,0,,,0.0,45,3,Chalcides striatus,26/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Adult,23.70,7.90,Unknown,SD02570,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ51E1,EXB0040,LV1053384453,AFQ51,E1,P114_6D,26.30,45,1184,OK,0,1335,01335,1,1,1,,AFQ51E1L1,7.0,38,999,Chalcides striatus,30/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Sub-adult,20.60,4.40,Unknown,SD02572,1,7.90,0.015,7.33,23,,SEB009,metagenome,,AFQ51E1L1I1,AFQ51E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ89E1,EXB0040,LV1053384481,AFQ89,E1,P114_6E,0.10,45,5,Error,0,1336,01336,0,0,0,,,0.0,45,5,Chalcides striatus,7/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,227093,Western three-toed skink,Adult,21.00,5.50,Unknown,SD02590,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
ACX29E1,EXB0040,LV1053384517,ACX29,E1,P114_6F,13.00,45,585,OK,0,1337,01337,1,1,1,,ACX29E1L1,15.0,30,390,Podarcis sp.,30/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,,,Sub-adult,8.10,2.80,Female,SD02525,1,8.12,0.025,7.78,38,,SEB009,metagenome,,ACX29E1L1I1,ACX29E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
ACX49E1,EXB0040,LV1053384471,ACX49,E1,P114_6G,0.00,45,0,Error,0,1338,01338,0,0,0,,,0.0,45,0,Podarcis sp.,30/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,12.60,2.40,Male,SD02527,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
ACX53E1,EXB0040,LV1053384459,ACX53,E1,P114_6H,0.98,45,44,Error,0,1339,01339,0,0,0,,,0.0,45,44,Podarcis sp.,31/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,,,Juvenile,9.90,1.00,Unknown,SD02529,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ45E1,EXB0040,LV1053384511,AFQ45,E1,P114_7A,0.18,45,8,Error,0,1340,01340,0,0,0,,,0.0,45,8,Podarcis sp.,25/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,8.30,1.80,Male,SD02569,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ67E1,EXB0040,LV1053384447,AFQ67,E1,P114_7B,1.62,45,73,Warning,0,1341,01341,0,0,0,,,0.0,45,73,Podarcis sp.,2/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,15.50,3.20,Male,SD02580,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ69E1,EXB0040,LV1053384440,AFQ69,E1,P114_7C,21.30,45,959,OK,0,1342,01342,1,1,1,,AFQ69E1L1,9.0,36,767,Podarcis sp.,2/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,12.90,3.00,Male,SD02581,1,6.96,0.054,6.61,43,,SEB009,metagenome,,AFQ69E1L1I1,AFQ69E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ71E1,EXB0040,LV1053384465,AFQ71,E1,P114_7D,1.49,45,67,Warning,0,1343,01343,0,0,0,,,0.0,45,67,Podarcis sp.,2/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,12.60,3.60,Female,SD02582,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ81E1,EXB0040,LV1053384469,AFQ81,E1,P114_7E,1.86,45,84,Warning,0,1344,01344,0,0,0,,,0.0,45,84,Podarcis sp.,3/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,13.10,1.10,Female,SD02587,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ83E1,EXB0040,LV1053380448,AFQ83,E1,P114_7F,0.13,45,6,Error,0,1345,01345,0,0,0,,,0.0,45,6,Podarcis sp.,4/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Adult,13.60,3.20,Male,SD02588,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ93E1,EXB0040,LV1053384507,AFQ93,E1,P114_7G,0.98,45,44,Error,0,1346,01346,0,0,0,,,0.0,45,44,Podarcis sp.,9/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,,,Sub-adult,9.30,1.00,Male,SD02592,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFP01E1,EXB0040,LV1053384524,AFP01,E1,P114_7H,0.00,45,0,Error,0,1347,01347,0,0,0,,,0.0,45,0,Podarcis sp.,14/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,,,,,,,SD02634,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
ACX37E1,EXB0040,LV1053384529,ACX37,E1,P114_8A,2.36,45,106,Warning,0,1348,01348,0,0,0,,,0.0,45,106,Timon lepidus,30/5/2022,40.836,-8.163,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,16.60,5.40,Unknown,SD02526,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFP85E1,EXB0040,LV1053384464,AFP85,E1,P114_8B,28.90,45,1301,OK,0,1349,01349,1,1,1,,AFP85E1L1,6.0,39,1127,Timon lepidus,16/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,20.30,9.80,Unknown,SD02540,1,9.21,0.235,8.60,0,,SEB009,metagenome,,AFP85E1L1I1,AFP85E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ41E1,EXB0040,LV1053384482,AFQ41,E1,P114_8C,9.07,45,408,OK,0,1350,01350,1,1,1,,AFQ41E1L1,22.0,23,209,Timon lepidus,23/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,26.20,12.80,Unknown,SD02567,1,6.44,0.366,5.72,0,,SEB009,metagenome,,AFQ41E1L1I1,AFQ41E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ49E1,EXB0040,LV1053384478,AFQ49,E1,P114_8D,22.80,45,1026,OK,0,1351,01351,1,1,1,,AFQ49E1L1,8.0,37,844,Timon lepidus,30/7/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,15.90,6.20,Unknown,SD02571,1,6.21,0.029,5.93,0,,SEB009,metagenome,,AFQ49E1L1I1,AFQ49E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
AFQ65E1,EXB0040,LV1053384457,AFQ65,E1,P114_8E,1.35,45,61,Warning,0,1352,01352,0,0,0,,,0.0,45,61,Timon lepidus,2/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,22.40,10.50,Unknown,SD02579,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ79E1,EXB0040,LV1053384513,AFQ79,E1,P114_8F,0.12,45,6,Error,0,1353,01353,0,0,0,,,0.0,45,6,Timon lepidus,3/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,19.80,9.20,Unknown,SD02586,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Arouca,DNA,0,0,0,Squamata
AFQ85E1,EXB0040,LV1053384456,AFQ85,E1,P114_8G,6.41,45,288,OK,0,1354,01354,1,1,1,,AFQ85E1L1,24.0,21,135,Timon lepidus,7/8/2022,40.857,-8.253,Portugal,1000199 - Mediterranean forest,,Faecal,399537,Ocellated lizard,Juvenile,24.60,12.40,Unknown,SD02589,1,7.11,0.184,6.60,0,,SEB009,metagenome,,AFQ85E1L1I1,AFQ85E1L1I1,Joana Fernandes,BBB0031,,Arouca,DNA,1,1,1,Squamata
ACX69E1,EXB0040,LV1053384467,ACX69,E1,P114_8H,0.59,45,26,Error,0,1355,01355,0,0,0,,,0.0,45,26,Psammodromus manuelae,8/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,,,Sub-adult,17.70,2.80,Female,SD02593,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Figueira de Castelo Rodrigo,DNA,0,0,0,Squamata
ACX77E1,EXB0040,LV1053384483,ACX77,E1,P114_9A,60.00,45,2700,OK,Too high concentration,1356,01356,1,1,1,,ACX77E1L1,3.0,42,2520,Psammodromus manuelae,9/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,,,Sub-adult,15.10,4.20,Female,SD02597,1,6.76,0.002,6.47,25,,SEB009,metagenome,,ACX77E1L1I1,ACX77E1L1I1,Joana Fernandes,BBB0031,,Figueira de Castelo Rodrigo,DNA,1,1,1,Squamata
ACX88E1,EXB0040,LV1053384505,ACX88,E1,P114_9B,31.20,45,1404,OK,0,1357,01357,1,1,1,,ACX88E1L1,6.0,39,1217,Tarentola mauritanica,10/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,8569,Common wall gecko,Adult,13.10,,Male,SD02603,1,5.46,0.095,5.08,23,,SEB009,metagenome,,ACX88E1L1I1,ACX88E1L1I1,Joana Fernandes,BBB0031,,Figueira de Castelo Rodrigo,DNA,1,1,1,Squamata
ACY05E1,EXB0040,LV1053384506,ACY05,E1,P114_9C,22.90,45,1031,OK,0,1358,01358,1,1,1,,ACY05E1L1,8.0,37,847,Tarentola mauritanica,11/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,8569,Common wall gecko,Adult,11.60,4.40,Male,SD02608,1,5.41,0.002,5.23,35,,SEB009,metagenome,,ACY05E1L1I1,ACY05E1L1I1,Joana Fernandes,BBB0031,,Figueira de Castelo Rodrigo,DNA,1,1,1,Squamata
ACY27E1,EXB0040,LV1053384528,ACY27,E1,P114_9D,0.15,45,7,Error,Less beads added,1359,01359,0,0,0,,,0.0,45,7,Tarentola mauritanica,14/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,8569,Common wall gecko,Juvenile,9.30,2.00,Unknown,SD02618,0,0.00,0.000,0.00,0,,,metagenome,,,,Joana Fernandes,BBB0031,,Figueira de Castelo Rodrigo,DNA,0,0,0,Squamata
ACY29E1,EXB0040,LV1053384501,ACY29,E1,P114_9E,11.20,45,504,OK,0,1360,01360,1,1,1,,ACY29E1L1,17.0,28,314,Tarentola mauritanica,14/6/2022,40.921,-7.101,Portugal,1000199 - Mediterranean forest,,Faecal,8569,Common wall gecko,Juvenile,6.40,0.90,Unknown,SD02619,1,6.96,0.005,6.68,34,,SEB009,metagenome,,ACY29E1L1I1,ACY29E1L1I1,Joana Fernandes,BBB0031,,Figueira de Castelo Rodrigo,DNA,1,1,1,Squamata
C1_EXB0040E1,EXB0040,LV1053384498,C1_EXB0040,E1,P114_9F,0.00,45,0,Error,0,1361,01361,1,1,1,,C1_EXB0040E1L1,24.0,21,0,,,,,,,,,,,,,,,,1,0.00,0.000,0.00,0,,SEB009,unknown,,C1_EXB0040E1L1I1,C1_EXB0040E1L1I1,,,,,DNA,1,1,1,
ABF99E1,EXB0041,LV1053384365,ABF99,E1,P116_1A,46.20,45,2079,OK,0,1362,01362,1,1,1,,ABF99E1L1,4.0,41,1894,Podarcis gaigeae,29/5/2022,38.909,24.461,Greece,1000218 - Xeric shrubland,,Faecal,90521,Skyros wall lizard,,74.00,8.52,Male,SD02398,1,1.83,0.003,1.76,72,,SEB006,metagenome,,ABF99E1L1I1,ABF99E1L1I1,Tobias Uller,BBB0032,,Atsitsa_1,DNA,1,1,1,Squamata
ABG09E1,EXB0041,LV1053384422,ABG09,E1,P116_1B,9.27,45,417,OK,0,1363,01363,1,1,1,,ABG09E1L1,21.0,24,222,Podarcis gaigeae,29/5/2022,38.909,24.461,Greece,1000218 - Xeric shrubland,,Faecal,90521,Skyros wall lizard,,62.00,5.87,Male,SD02397,1,3.17,0.017,3.04,82,,SEB006,metagenome,,ABG09E1L1I1,ABG09E1L1I1,Tobias Uller,BBB0032,,Atsitsa_1,DNA,1,1,1,Squamata
ABQ08E1,EXB0041,LV1053384391,ABQ08,E1,P116_1C,29.00,45,1305,OK,0,1364,01364,1,1,1,,ABQ08E1L1,6.0,39,1131,Podarcis gaigeae,19/5/2022,38.810,24.571,Greece,1000218 - Xeric shrubland,,Faecal,90521,Skyros wall lizard,,63.00,6.51,Male,SD02366,1,2.24,0.065,2.08,107,,SEB006,metagenome,,ABQ08E1L1I1,ABQ08E1L1I1,Tobias Uller,BBB0032,,Nifi,DNA,1,1,1,Squamata
ABQ40E1,EXB0041,LV1053384420,ABQ40,E1,P116_1D,3.33,45,150,Warning,0,1365,01365,1,1,1,,ABQ40E1L1,24.0,21,70,Podarcis gaigeae,21/5/2022,38.924,24.580,Greece,1000218 - Xeric shrubland,,Faecal,90521,Skyros wall lizard,,66.00,7.12,Male,SD02372,1,4.10,0.094,3.88,164,,SEB006,metagenome,,ABQ40E1L1I1,ABQ40E1L1I1,Tobias Uller,BBB0032,,Molos Beach,DNA,1,1,1,Squamata
ABQ42E1,EXB0041,LV1053384340,ABQ42,E1,P116_1E,2.84,45,128,Warning,0,1366,01366,1,1,1,,ABQ42E1L1,24.0,21,60,Podarcis gaigeae,22/5/2022,38.915,24.464,Greece,1000218 - Xeric shrubland,,Faecal,90521,Skyros wall lizard,,64.00,6.74,Male,SD02378,1,3.42,0.187,3.03,182,,SEB006,metagenome,,ABQ42E1L1I1,ABQ42E1L1I1,Tobias Uller,BBB0032,,Atsitsa Islet,DNA,1,1,1,Squamata
ABQ43E1,EXB0041,LV1053384429,ABQ43,E1,P116_1F,2.35,45,106,Warning,0,1367,01367,1,1,1,,ABQ43E1L1,24.0,21,49,Podarcis gaigeae,22/5/2022,38.915,24.464,Greece,1000218 - Xeric shrubland,,Faecal,90521,Skyros wall lizard,,63.00,5.57,Female,SD02381,1,5.18,0.217,4.69,195,,SEB006,metagenome,,ABQ43E1L1I1,ABQ43E1L1I1,Tobias Uller,BBB0032,,Atsitsa Islet,DNA,1,1,1,Squamata
