ID,AB_batch,Type (from AB Batch),Host,assembly_ena_accession,Autonumber1,PreprocessedSample,EHI_number,Assembly_code,Coassembly_name,PR_batch,EHI_number_api,sample_type,assembly_length,N50,L50,num_contigs,largest_contig,num_bins,assembly_mapping_percent,metagenomic_bases,assembly_url,mag_url,mapping_url,Status,Nonpareil completeness,locality,Order,successful_assembly
EHA00521,ABB0120,Individual,Sceloporus torquatus,,521,PR01067,EHI00337,EHA00521,EHA00515,PRB0023,EHI00337,Anal/cloacal swab,0,0,0,0,0,0,0.00,1103967906,,,,Done,0.7464,PNLM,Squamata,0
EHA00522,ABB0120,Individual,Sceloporus variabilis,,522,PR01068,EHI00249,EHA00522,EHA00515,PRB0023,EHI00249,Anal/cloacal swab,0,0,0,0,0,0,0.00,3824089744,,,,Done,0.7659,PNLM,Squamata,0
EHA00523,ABB0120,Individual,Sceloporus variabilis,,523,PR01069,EHI00268,EHA00523,EHA00515,PRB0023,EHI00268,Anal/cloacal swab,0,0,0,0,0,0,0.00,4780406179,,,,Done,0.8597,PNLM,Squamata,0
EHA00524,ABB0120,Individual,Sceloporus variabilis,,524,PR01070,EHI00271,EHA00524,EHA00515,PRB0023,EHI00271,Anal/cloacal swab,0,0,0,0,0,0,0.00,3246618056,,,,Done,0.7722,PNLM,Squamata,0
EHA00525,ABB0120,Individual,Strix aluco,,525,PR01077,EHI00012,EHA00525,EHA00515,PRB0024,EHI00012,Oral swab,0,0,0,0,0,0,0.00,2389194935,,,,Done,0.5803,Gipuzkoa,Strigiformes,0
EHA00526,ABB0120,Individual,Strix aluco,,526,PR01078,EHI00013,EHA00526,EHA00515,PRB0024,EHI00013,Skin swab,0,0,0,0,0,0,0.00,968487273,,,,Done,0.5461,Gipuzkoa,Strigiformes,0
EHA00527,ABB0120,Individual,Strix aluco,,527,PR01080,EHI00015,EHA00527,EHA00515,PRB0024,EHI00015,Anal/cloacal swab,0,0,0,0,0,0,0.00,2517127349,,,,Done,0.5493,Gipuzkoa,Strigiformes,0
EHA00528,ABB0120,Individual,Strix aluco,,528,PR01090,EHI00025,EHA00528,EHA00515,PRB0024,EHI00025,Anal/cloacal swab,119656353,10588,1738,21135,753638,28,63.00,3362054146,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00528_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0024_EHI00025_EHA00528.bam,Done,0.7869,"Gipuzkoa, Donostia",Strigiformes,1
EHA00529,ABB0120,Individual,Strix aluco,,529,PR01092,EHI00027,EHA00529,EHA00515,PRB0024,EHI00027,Anal/cloacal swab,51299600,4968,1783,12061,710956,10,59.00,1717170026,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00529_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0024_EHI00027_EHA00529.bam,Done,0.8176,"Gipuzkoa, Donostia",Strigiformes,1
EHA00530,ABB0120,Individual,Strix aluco,,530,PR01093,EHI00028,EHA00530,EHA00515,PRB0025,EHI00028,Skin swab,53751278,4421,1940,13717,530408,18,35.00,2939283619,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00530_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0025_EHI00028_EHA00530.bam,Done,0.6673,"Gipuzkoa, Donostia",Strigiformes,1
EHA00531,ABB0120,Individual,Strix aluco,,531,PR01097,EHI00032,EHA00531,EHA00515,PRB0025,EHI00032,Anal/cloacal swab,85180524,13474,1139,14260,396385,18,76.00,2614148585,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00531_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0025_EHI00032_EHA00531.bam,Done,0.8891,"Gipuzkoa, Donostia",Strigiformes,1
EHA00532,ABB0120,Individual,Strix aluco,,532,PR01099,EHI00034,EHA00532,EHA00515,PRB0025,EHI00034,Anal/cloacal swab,0,0,0,0,0,0,0.00,1127401782,,,,Done,0.7236,"Gipuzkoa, Donostia",Strigiformes,0
EHA00533,ABB0120,Individual,Strix aluco,,533,PR01101,EHI00036,EHA00533,EHA00515,PRB0025,EHI00036,Oral swab,0,0,0,0,0,0,0.00,5000370714,,,,Done,0.6902,"Gipuzkoa, Donostia",Strigiformes,0
EHA00534,ABB0120,Individual,Strix aluco,,534,PR01102,EHI00037,EHA00534,EHA00515,PRB0025,EHI00037,Anal/cloacal swab,0,0,0,0,0,0,0.00,737442351,,,,Done,0.5896,"Gipuzkoa, Donostia",Strigiformes,0
EHA00535,ABB0120,Individual,Strix aluco,,535,PR01103,EHI00038,EHA00535,EHA00515,PRB0025,EHI00038,Anal/cloacal swab,117235940,3923,6426,32679,482332,25,38.00,3355339082,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00535_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0025_EHI00038_EHA00535.bam,Done,0.6530,"Gipuzkoa, Donostia",Strigiformes,1
EHA00536,ABB0120,Individual,Strix aluco,,536,PR01106,EHI00041,EHA00536,EHA00515,PRB0025,EHI00041,Anal/cloacal swab,82398685,6298,2085,17997,448214,26,56.00,1886189859,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00536_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0025_EHI00041_EHA00536.bam,Done,0.7592,"Gipuzkoa, Donostia",Strigiformes,1
EHA00537,ABB0120,Individual,Strix aluco,,537,PR01108,EHI00043,EHA00537,EHA00515,PRB0025,EHI00043,Skin swab,0,0,0,0,0,0,0.00,3432092414,,,,Done,0.5585,"Gipuzkoa, Donostia",Strigiformes,0
EHA00538,ABB0120,Individual,Strix aluco,,538,PR01109,EHI00044,EHA00538,EHA00515,PRB0025,EHI00044,Skin swab,0,0,0,0,0,0,0.00,3036113602,,,,Done,0.6772,"Gipuzkoa, Donostia",Strigiformes,0
EHA00539,ABB0120,Individual,Strix aluco,,539,PR01114,EHI00168,EHA00539,EHA00515,PRB0025,EHI00168,Anal/cloacal swab,72955663,7494,1753,14638,351125,21,57.00,2361883336,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/EHA00539_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0120,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0120/PRB0025_EHI00168_EHA00539.bam,Done,0.8120,Gipuzkoa,Strigiformes,1
EHA00540,ABB0129,Individual,Psittacula echo,,540,PR01117,EHI00071,EHA00540,EHA00540,PRB0026,EHI00071,Faecal,0,0,0,0,0,0,0.00,1361641308,,,,Done,0.7421,"Bel Ombre, Rockfield",Psittaciformes,0
EHA00541,ABB0129,Individual,Psittacula echo,,541,PR01119,EHI00082,EHA00541,EHA00540,PRB0026,EHI00082,Faecal,0,0,0,0,0,0,0.00,2778724138,,,,Done,0.8948,"Grand Gauges, Nazca",Psittaciformes,0
EHA00542,ABB0129,Individual,Psittacula echo,,542,PR01120,EHI00083,EHA00542,EHA00540,PRB0026,EHI00083,Faecal,0,0,0,0,0,0,0.00,1178186966,,,,Done,0.6133,"Grand Gauges, Camp aviary",Psittaciformes,0
EHA00543,ABB0129,Individual,Psittacula echo,,543,PR01121,EHI00084,EHA00543,EHA00540,PRB0026,EHI00084,Faecal,0,0,0,0,0,0,0.00,675248892,,,,Done,0.5879,"Grand Gauges, Camp aviary",Psittaciformes,0
EHA00544,ABB0129,Individual,Psittacula echo,,544,PR01122,EHI00087,EHA00544,EHA00540,PRB0026,EHI00087,Faecal,0,0,0,0,0,0,0.00,736297986,,,,Done,0.9356,"Grand Gauges, Kanuka",Psittaciformes,0
EHA00545,ABB0129,Individual,Psittacula echo,,545,PR01124,EHI00094,EHA00545,EHA00540,PRB0026,EHI00094,Faecal,0,0,0,0,0,0,0.00,4139280655,,,,Done,0.9154,"Grand Gauges, Camp aviary",Psittaciformes,0
EHA00546,ABB0129,Individual,Psittacula echo,,546,PR01125,EHI00096,EHA00546,EHA00540,PRB0026,EHI00096,Faecal,0,0,0,0,0,0,0.00,1080989266,,,,Done,0.5677,"Bel Ombre, Gondwanaland",Psittaciformes,0
EHA00547,ABB0129,Individual,Psittacula echo,,547,PR01126,EHI00099,EHA00547,EHA00540,PRB0026,EHI00099,Faecal,0,0,0,0,0,0,0.00,660000925,,,,Done,0.7071,"Grand Gauges, La meteo",Psittaciformes,0
EHA00548,ABB0129,Individual,Psittacula echo,,548,PR01129,EHI00127,EHA00548,EHA00540,PRB0026,EHI00127,Faecal,45997073,75688,117,5311,875408,10,88.00,3181469022,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00548_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0026_EHI00127_EHA00548.bam,Done,0.9534,"Bel Ombre, Mollocus",Psittaciformes,1
EHA00549,ABB0129,Individual,Psittacula echo,,549,PR01130,EHI00132,EHA00549,EHA00540,PRB0026,EHI00132,Faecal,0,0,0,0,0,0,0.00,997005124,,,,Done,0.6220,"Grand Gauges, Los Angeles",Psittaciformes,0
EHA00550,ABB0129,Individual,Psittacula echo,,550,PR01132,EHI00136,EHA00550,EHA00540,PRB0026,EHI00136,Faecal,0,0,0,0,0,0,0.00,1384488044,,,,Done,0.7462,"Grand Gauges, Nazca",Psittaciformes,0
EHA00551,ABB0129,Individual,Psittacula echo,,551,PR01134,EHI00165,EHA00551,EHA00540,PRB0026,EHI00165,Faecal,58468703,15091,587,9653,838133,10,85.00,2183724089,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00551_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0026_EHI00165_EHA00551.bam,Done,0.9441,"Bel Ombre, Crackhammer",Psittaciformes,1
EHA00552,ABB0129,Individual,Eptesicus nilssonii,,552,PR01138,EHI00191,EHA00552,EHA00540,PRB0028,EHI00191,Faecal,0,0,0,0,0,0,0.00,974814120,,,,Done,0.7415,Trøndelag,Chiroptera,0
EHA00553,ABB0129,Individual,Eptesicus nilssonii,,553,PR01140,EHI00267,EHA00553,EHA00540,PRB0028,EHI00267,Faecal,0,0,0,0,0,0,0.00,4870295863,,,,Done,0.9969,Viken,Chiroptera,0
EHA00554,ABB0129,Individual,Rhinolophus alcyone,,554,PR01143,EHI00364,EHA00554,EHA00540,PRB0029,EHI00364,Faecal,0,0,0,0,0,0,0.00,3086069741,,,,Done,0.7763,Rio Muni,Chiroptera,0
EHA00555,ABB0129,Individual,Rhinolophus alcyone,,555,PR01144,EHI00384,EHA00555,EHA00540,PRB0029,EHI00384,Faecal,0,0,0,0,0,0,0.00,3482844418,,,,Done,0.9522,Rio Muni,Chiroptera,0
EHA00556,ABB0129,Individual,Rhinolophus ferrumequinum,,556,PR01146,EHI00322,EHA00556,EHA00540,PRB0029,EHI00322,Faecal,0,0,0,0,0,0,0.00,968199146,,,,Done,0.9040,"Catalonia, Bòfia de Sant Jaume",Chiroptera,0
EHA00557,ABB0129,Individual,Rhinolophus landeri,,557,PR01147,EHI00197,EHA00557,EHA00540,PRB0029,EHI00197,Faecal,0,0,0,0,0,0,0.00,3115844100,,,,Done,0.5394,Rio Muni,Chiroptera,0
EHA00558,ABB0129,Individual,Rhinolophus landeri,,558,PR01148,EHI00225,EHA00558,EHA00540,PRB0029,EHI00225,Faecal,128556726,6779,3621,28163,421345,17,51.00,6773567705,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00558_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0029_EHI00225_EHA00558.bam,Done,0.7960,Rio Muni,Chiroptera,1
EHA00559,ABB0129,Individual,Podarcis liolepis,,559,PR01149,EHI00205,EHA00559,EHA00540,PRB0030,EHI00205,Faecal,164423571,18798,1712,21755,555686,34,89.00,7721202331,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00559_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0030_EHI00205_EHA00559.bam,Done,0.9725,Catalunya,Squamata,1
EHA00560,ABB0129,Individual,Podarcis liolepis,,560,PR01150,EHI00218,EHA00560,EHA00540,PRB0030,EHI00218,Faecal,156109686,16123,1435,24063,444519,28,81.00,4236998559,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00560_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0030_EHI00218_EHA00560.bam,Done,0.9157,Catalunya,Squamata,1
EHA00561,ABB0129,Individual,Podarcis liolepis,,561,PR01151,EHI00296,EHA00561,EHA00540,PRB0030,EHI00296,Faecal,174008303,12939,2507,27586,569983,28,82.00,5230400217,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00561_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0030_EHI00296_EHA00561.bam,Done,0.9175,Catalunya,Squamata,1
EHA00562,ABB0129,Individual,Podarcis pityusensis,,562,PR01152,EHI00196,EHA00562,EHA00540,PRB0030,EHI00196,Faecal,45813668,4125,2357,12510,222334,8,38.00,1315883318,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00562_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0030_EHI00196_EHA00562.bam,Done,0.7335,Formentera,Squamata,1
EHA00563,ABB0129,Individual,Podarcis pityusensis,,563,PR01153,EHI00228,EHA00563,EHA00540,PRB0030,EHI00228,Faecal,204525310,9054,3612,40877,429331,51,69.00,7338941264,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00563_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0030_EHI00228_EHA00563.bam,Done,0.8982,Formentera,Squamata,1
EHA00564,ABB0129,Individual,Podarcis pityusensis,,564,PR01154,EHI00244,EHA00564,EHA00540,PRB0030,EHI00244,Faecal,145998798,6441,4305,31947,538717,37,64.00,5087314863,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/EHA00564_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0129,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0129/PRB0030_EHI00244_EHA00564.bam,Done,0.8964,Formentera,Squamata,1
EHA00565,ABB0121,Individual,Podarcis pityusensis,,565,PR01155,EHI00287,EHA00565,EHA00565,PRB0030,EHI00287,Faecal,182802454,9889,3543,32928,660356,32,76.00,5107156466,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00565_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0030_EHI00287_EHA00565.bam,Done,0.8941,Formentera,Squamata,1
EHA00566,ABB0121,Individual,Hipposideros ruber,,566,PR01156,EHI00200,EHA00566,EHA00565,PRB0031,EHI00200,Faecal,79932664,6841,1918,17431,315685,12,48.00,5726414388,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00566_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0031_EHI00200_EHA00566.bam,Done,0.7709,Rio Muni,Chiroptera,1
EHA00567,ABB0121,Individual,Hipposideros ruber,,567,PR01157,EHI00213,EHA00567,EHA00565,PRB0031,EHI00213,Faecal,42251980,7549,852,8699,337025,9,42.00,4043906273,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00567_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0031_EHI00213_EHA00567.bam,Done,0.7472,Rio Muni,Chiroptera,1
EHA00568,ABB0121,Individual,Lacerta viridis,,568,PR01158,EHI00219,EHA00568,EHA00565,PRB0032,EHI00219,Faecal,217314978,7056,5155,46084,486759,30,67.00,4899301321,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00568_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0032_EHI00219_EHA00568.bam,Done,0.8456,Sarajevo,Squamata,1
EHA00569,ABB0121,Individual,Lacerta viridis,,569,PR01159,EHI00250,EHA00569,EHA00565,PRB0032,EHI00250,Faecal,167276458,10839,3086,28321,358240,24,76.00,3692684628,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00569_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0032_EHI00250_EHA00569.bam,Done,0.8848,Sarajevo,Squamata,1
EHA00570,ABB0121,Individual,Myotis bechsteinii,,570,PR01162,EHI00281,EHA00570,EHA00565,PRB0033,EHI00281,Faecal,0,0,0,0,0,0,0.00,9895270702,,,,Done,0.8526,"Catalonia, Avenc Montserrat Ubach",Chiroptera,0
EHA00571,ABB0121,Individual,Myotis bocagii,,571,PR01163,EHI00236,EHA00571,EHA00565,PRB0033,EHI00236,Faecal,0,0,0,0,0,0,0.00,3018672858,,,,Done,0.9614,Rio Muni,Chiroptera,0
EHA00572,ABB0121,Individual,Myotis bocagii,,572,PR01164,EHI00301,EHA00572,EHA00565,PRB0033,EHI00301,Faecal,0,0,0,0,0,0,0.00,2107120348,,,,Done,0.9067,Rio Muni,Chiroptera,0
EHA00573,ABB0121,Individual,Myotis brandtii,,573,PR01165,EHI00255,EHA00573,EHA00565,PRB0033,EHI00255,Faecal,0,0,0,0,0,0,0.00,6963331834,,,,Done,0.9413,Viken,Chiroptera,0
EHA00574,ABB0121,Individual,Myotis brandtii,,574,PR01166,EHI00284,EHA00574,EHA00565,PRB0033,EHI00284,Faecal,0,0,0,0,0,0,0.00,1432123814,,,,Done,0.8490,Viken,Chiroptera,0
EHA00575,ABB0121,Individual,Myotis emarginatus,,575,PR01170,EHI00270,EHA00575,EHA00565,PRB0033,EHI00270,Anal/cloacal swab,0,0,0,0,0,0,0.00,1163620671,,,,Done,0.9722,Lombardy,Chiroptera,0
EHA00576,ABB0121,Individual,Myotis mystacinus,,576,PR01171,EHI00204,EHA00576,EHA00565,PRB0033,EHI00204,Faecal,0,0,0,0,0,0,0.00,4084951241,,,,Done,0.9887,Viken,Chiroptera,0
EHA00577,ABB0121,Individual,Myotis mystacinus,,577,PR01172,EHI00234,EHA00577,EHA00565,PRB0033,EHI00234,Faecal,64384258,9361,1352,11530,295148,5,64.00,3740503911,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00577_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0033_EHI00234_EHA00577.bam,Done,0.8633,Viken,Chiroptera,1
EHA00578,ABB0121,Individual,Myotis mystacinus,,578,PR01173,EHI00269,EHA00578,EHA00565,PRB0033,EHI00269,Faecal,0,0,0,0,0,0,0.00,4429498937,,,,Done,0.9834,Viken,Chiroptera,0
EHA00579,ABB0121,Individual,Chloroceryle americana,,579,PR01175,EHI00224,EHA00579,EHA00565,PRB0034,EHI00224,Anal/cloacal swab,0,0,0,0,0,0,0.00,3022781113,,,,Done,0.9914,Madre de Dios,Coraciiformes,0
EHA00580,ABB0121,Individual,Tachycineta albiventer,,580,PR01180,EHI00230,EHA00580,EHA00565,PRB0036,EHI00230,Anal/cloacal swab,0,0,0,0,0,0,0.00,3681608774,,,,Done,0.9928,Madre de Dios,Passeriformes,0
EHA00581,ABB0121,Individual,Tachycineta albiventer,,581,PR01181,EHI00235,EHA00581,EHA00565,PRB0036,EHI00235,Anal/cloacal swab,0,0,0,0,0,0,0.00,4331782986,,,,Done,0.9925,Madre de Dios,Passeriformes,0
EHA00582,ABB0121,Individual,Zosterops virens,,582,PR01182,EHI00253,EHA00582,EHA00565,PRB0037,EHI00253,Anal/cloacal swab,0,0,0,0,0,0,0.00,851288893,,,,Done,0.8409,Manzini,Passeriformes,0
EHA00583,ABB0121,Individual,Chaerephon pumila,,583,PR01183,EHI00214,EHA00583,EHA00565,PRB0038,EHI00214,Faecal,0,0,0,0,0,0,0.00,2940057516,,,,Done,0.5616,Rio Muni,Chiroptera,0
EHA00584,ABB0121,Individual,Chaerephon pumila,,584,PR01184,EHI00264,EHA00584,EHA00565,PRB0038,EHI00264,Faecal,0,0,0,0,0,0,0.00,5186118016,,,,Done,0.6804,Rio Muni,Chiroptera,0
EHA00585,ABB0121,Individual,Mops thersites,,585,PR01185,EHI00370,EHA00585,EHA00565,PRB0038,EHI00370,Faecal,0,0,0,0,0,0,0.00,2602544161,,,,Done,0.6444,Rio Muni,Chiroptera,0
EHA00586,ABB0121,Individual,Mops thersites,,586,PR01186,EHI00373,EHA00586,EHA00565,PRB0038,EHI00373,Faecal,0,0,0,0,0,0,0.00,1863912975,,,,Done,0.5605,Rio Muni,Chiroptera,0
EHA00587,ABB0121,Individual,Lissotriton vulgaris,,587,PR01187,EHI00212,EHA00587,EHA00565,PRB0039,EHI00212,Faecal,46866851,4357,2214,12419,207882,12,47.00,5008160762,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00587_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0039_EHI00212_EHA00587.bam,Done,0.9898,Sarajevo,Urodela,1
EHA00588,ABB0121,Individual,Lissotriton vulgaris,,588,PR01188,EHI00258,EHA00588,EHA00565,PRB0039,EHI00258,Faecal,57400472,12047,766,10563,507277,7,63.00,3876414975,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00588_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0039_EHI00258_EHA00588.bam,Done,0.7918,Sarajevo,Urodela,1
EHA00589,ABB0121,Individual,Lissotriton vulgaris,,589,PR01189,EHI00272,EHA00589,EHA00565,PRB0039,EHI00272,Faecal,168524531,11220,3033,28602,486891,26,78.00,3692234889,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/EHA00589_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0121,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0121/PRB0039_EHI00272_EHA00589.bam,Done,0.8932,Sarajevo,Urodela,1
EHA00590,ABB0130,Individual,Plecotus auritus,,590,PR01190,EHI00183,EHA00590,EHA00590,PRB0040,EHI00183,Faecal,0,0,0,0,0,0,0.00,3695907585,,,,Running,0.7381,Northumbria,Chiroptera,0
EHA00591,ABB0130,Individual,Plecotus auritus,,591,PR01192,EHI00185,EHA00591,EHA00590,PRB0040,EHI00185,Faecal,0,0,0,0,0,0,0.00,1357896491,,,,Running,0.6523,Northumbria,Chiroptera,0
EHA00592,ABB0130,Individual,Plecotus auritus,,592,PR01193,EHI00186,EHA00592,EHA00590,PRB0040,EHI00186,Faecal,0,0,0,0,0,0,0.00,1186014337,,,,Running,0.7082,Northumbria,Chiroptera,0
EHA00593,ABB0130,Individual,Plecotus auritus,,593,PR01194,EHI00187,EHA00593,EHA00590,PRB0040,EHI00187,Faecal,0,0,0,0,0,0,0.00,1438888956,,,,Running,0.7512,Northumbria,Chiroptera,0
EHA00594,ABB0130,Individual,Plecotus auritus,,594,PR01196,EHI00189,EHA00594,EHA00590,PRB0040,EHI00189,Faecal,0,0,0,0,0,0,0.00,847895865,,,,Running,0.6750,Northumbria,Chiroptera,0
EHA00595,ABB0130,Individual,Plecotus auritus,,595,PR01197,EHI00192,EHA00595,EHA00590,PRB0040,EHI00192,Faecal,0,0,0,0,0,0,0.00,694329670,,,,Running,0.9969,Smolyan,Chiroptera,0
EHA00596,ABB0130,Individual,Plecotus auritus,,596,PR01198,EHI00201,EHA00596,EHA00590,PRB0040,EHI00201,Faecal,0,0,0,0,0,0,0.00,4057373645,,,,Running,0.9975,Berlin-Brandenburg,Chiroptera,0
EHA00597,ABB0130,Individual,Plecotus auritus,,597,PR01200,EHI00291,EHA00597,EHA00590,PRB0040,EHI00291,Faecal,0,0,0,0,0,0,0.00,1144548563,,,,Running,0.9041,Viken,Chiroptera,0
EHA00598,ABB0130,Individual,Plecotus auritus,,598,PR01201,EHI00298,EHA00598,EHA00590,PRB0040,EHI00298,Faecal,101216523,40406,531,8869,564814,24,80.00,6222686411,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0130/EHA00598_contigs.fasta.gz,https://sid.erda.dk/cgi-sid/ls.py?share_id=BaMZodj9sA&current_dir=MAG/ABB0130,https://sid.erda.dk/share_redirect/BaMZodj9sA/ASB/ABB0130/PRB0040_EHI00298_EHA00598.bam,Running,0.9116,Berlin-Brandenburg,Chiroptera,1
